Tradedate,Date,Comid,Low,High,Average,Waverage,Close,Tradeno,Volume,Turnover,Issue,Company
10/05/2006,10/05/2006,25709,151,151,151,,151,1,4,604,,CENTRAL INSURANCE COMPANY LIMITED
14/05/2006,14/05/2006,25709,152.25,170,156.3,,154.75,10,182,28200,,CENTRAL INSURANCE COMPANY LIMITED
21/05/2006,21/05/2006,25709,135.25,140,138.28,,138.25,8,420,58160,,CENTRAL INSURANCE COMPANY LIMITED
22/05/2006,22/05/2006,25709,125,125,125,,125,3,100,12500,,CENTRAL INSURANCE COMPANY LIMITED
24/05/2006,24/05/2006,25709,125,125.25,125.04,,125,6,120,15005,,CENTRAL INSURANCE COMPANY LIMITED
25/05/2006,25/05/2006,25709,120.25,121.25,120.88,,120.75,6,120,14505,,CENTRAL INSURANCE COMPANY LIMITED
29/05/2006,29/05/2006,25709,111,120,115.5,,120,2,28,3288,,CENTRAL INSURANCE COMPANY LIMITED
30/05/2006,30/05/2006,25709,120,121,120.5,,121,2,104,12580,,CENTRAL INSURANCE COMPANY LIMITED
31/05/2006,31/05/2006,25709,121,121.25,121.13,,121,2,40,4845,,CENTRAL INSURANCE COMPANY LIMITED
01/06/2006,01/06/2006,25709,115,120.25,117.63,,120.25,2,44,5270,,CENTRAL INSURANCE COMPANY LIMITED
04/06/2006,04/06/2006,25709,115.25,116.25,115.58,,115.75,3,80,9260,,CENTRAL INSURANCE COMPANY LIMITED
05/06/2006,05/06/2006,25709,116,116,116,,116,2,40,4640,,CENTRAL INSURANCE COMPANY LIMITED
06/06/2006,06/06/2006,25709,111,111,111,,111,1,4,444,,CENTRAL INSURANCE COMPANY LIMITED
07/06/2006,07/06/2006,25709,115.5,121,117.18,,117,7,240,28085,,CENTRAL INSURANCE COMPANY LIMITED
08/06/2006,08/06/2006,25709,115,124.5,118.61,,118.5,9,560,66485,,CENTRAL INSURANCE COMPANY LIMITED
12/06/2006,12/06/2006,25709,116,116,116,,116,1,20,2320,,CENTRAL INSURANCE COMPANY LIMITED
20/06/2006,20/06/2006,25709,106,106,106,,106,1,4,424,,CENTRAL INSURANCE COMPANY LIMITED
21/06/2006,21/06/2006,25709,116,116,116,,116,3,60,6960,,CENTRAL INSURANCE COMPANY LIMITED
25/06/2006,25/06/2006,25709,118,120,119,,119,2,40,4760,,CENTRAL INSURANCE COMPANY LIMITED
26/06/2006,26/06/2006,25709,115,115,115,,115,1,40,4600,,CENTRAL INSURANCE COMPANY LIMITED
27/06/2006,27/06/2006,25709,104,104,104,,104,1,4,416,,CENTRAL INSURANCE COMPANY LIMITED
28/06/2006,28/06/2006,25709,115,115,115,,115,1,60,6900,,CENTRAL INSURANCE COMPANY LIMITED
29/06/2006,29/06/2006,25709,115,116,115.5,,115.5,2,6,694,,CENTRAL INSURANCE COMPANY LIMITED
03/07/2006,03/07/2006,25709,115.25,115.5,115.38,,115.25,2,60,6920,,CENTRAL INSURANCE COMPANY LIMITED
05/07/2006,05/07/2006,25709,116,116.5,116.17,,116.25,3,100,11630,,CENTRAL INSURANCE COMPANY LIMITED
10/07/2006,10/07/2006,25709,117.5,117.5,117.5,,117.5,1,20,2350,,CENTRAL INSURANCE COMPANY LIMITED
17/07/2006,17/07/2006,25709,116.5,116.5,116.5,,116.5,2,100,11650,,CENTRAL INSURANCE COMPANY LIMITED
18/07/2006,18/07/2006,25709,120,120,120,,120,1,100,12000,,CENTRAL INSURANCE COMPANY LIMITED
19/07/2006,19/07/2006,25709,119.75,122,120.6,,120.25,5,340,40960,,CENTRAL INSURANCE COMPANY LIMITED
31/07/2006,31/07/2006,25709,120,120,120,,120,1,20,2400,,CENTRAL INSURANCE COMPANY LIMITED
02/08/2006,02/08/2006,25709,124,129.75,125.55,,124.75,5,184,22991,,CENTRAL INSURANCE COMPANY LIMITED
03/08/2006,03/08/2006,25709,124,140.5,135.57,,138.75,34,1220,166290,,CENTRAL INSURANCE COMPANY LIMITED
06/08/2006,06/08/2006,25709,142,145,144.17,,144.25,12,300,43295,,CENTRAL INSURANCE COMPANY LIMITED
07/08/2006,07/08/2006,25709,135.75,136,135.92,,135.75,3,80,10870,,CENTRAL INSURANCE COMPANY LIMITED
08/08/2006,08/08/2006,25709,135,135,135,,135,1,20,2700,,CENTRAL INSURANCE COMPANY LIMITED
09/08/2006,09/08/2006,25709,123,123,123,,123,1,20,2460,,CENTRAL INSURANCE COMPANY LIMITED
10/08/2006,10/08/2006,25709,122.5,128,125.89,,126.75,7,400,50720,,CENTRAL INSURANCE COMPANY LIMITED
13/08/2006,13/08/2006,25709,128,130,129.06,,129,4,240,30985,,CENTRAL INSURANCE COMPANY LIMITED
14/08/2006,14/08/2006,25709,122,130,125.29,,124.75,13,540,67425,,CENTRAL INSURANCE COMPANY LIMITED
17/08/2006,17/08/2006,25709,125,125.25,125.13,,125,2,80,10010,,CENTRAL INSURANCE COMPANY LIMITED
20/08/2006,20/08/2006,25709,126,130,127.38,,126.25,4,104,13160,,CENTRAL INSURANCE COMPANY LIMITED
21/08/2006,21/08/2006,25709,125,125.25,125.13,,125,2,60,7505,,CENTRAL INSURANCE COMPANY LIMITED
22/08/2006,22/08/2006,25709,122.5,125.25,124.28,,124.25,9,240,29830,,CENTRAL INSURANCE COMPANY LIMITED
23/08/2006,23/08/2006,25709,122,125,123.47,,123.5,8,200,24715,,CENTRAL INSURANCE COMPANY LIMITED
27/08/2006,27/08/2006,25709,120.25,122,121.21,,121,6,180,21805,,CENTRAL INSURANCE COMPANY LIMITED
28/08/2006,28/08/2006,25709,120,123,120.69,,120.75,12,340,41055,,CENTRAL INSURANCE COMPANY LIMITED
29/08/2006,29/08/2006,25709,115,123.25,120.75,,122.25,7,186,22603,,CENTRAL INSURANCE COMPANY LIMITED
31/08/2006,31/08/2006,25709,118,125,120.9,,122,5,130,15820,,CENTRAL INSURANCE COMPANY LIMITED
03/09/2006,03/09/2006,25709,122.25,122.5,122.38,,122.25,2,40,4895,,CENTRAL INSURANCE COMPANY LIMITED
04/09/2006,04/09/2006,25709,122.25,130,124.13,,123.5,24,710,87830,,CENTRAL INSURANCE COMPANY LIMITED
05/09/2006,05/09/2006,25709,122,124.5,123.04,,123.25,7,220,27125,,CENTRAL INSURANCE COMPANY LIMITED
06/09/2006,06/09/2006,25709,122,122,122,,122,2,40,4880,,CENTRAL INSURANCE COMPANY LIMITED
12/09/2006,12/09/2006,25709,121,122,121.75,,121.75,4,120,14620,,CENTRAL INSURANCE COMPANY LIMITED
13/09/2006,13/09/2006,25709,121.25,122,121.56,,121.5,4,180,21890,,CENTRAL INSURANCE COMPANY LIMITED
14/09/2006,14/09/2006,25709,122.25,124,122.7,,122.5,5,240,29400,,CENTRAL INSURANCE COMPANY LIMITED
17/09/2006,17/09/2006,25709,120,123.5,122.4,,122.25,5,260,31795,,CENTRAL INSURANCE COMPANY LIMITED
18/09/2006,18/09/2006,25709,120,120.25,120.13,,120,2,60,7205,,CENTRAL INSURANCE COMPANY LIMITED
19/09/2006,19/09/2006,25709,120,121,120.17,,120.25,6,400,48100,,CENTRAL INSURANCE COMPANY LIMITED
24/09/2006,24/09/2006,25709,115,120,118.75,,120,4,148,17720,,CENTRAL INSURANCE COMPANY LIMITED
11/10/2006,11/10/2006,25709,120,120,120,,120,1,100,12000,,CENTRAL INSURANCE COMPANY LIMITED
12/10/2006,12/10/2006,25709,119.75,120,119.96,,119.75,7,240,28795,,CENTRAL INSURANCE COMPANY LIMITED
15/10/2006,15/10/2006,25709,122,122,122,,122,1,20,2440,,CENTRAL INSURANCE COMPANY LIMITED
16/10/2006,16/10/2006,25709,117.75,127,119.68,,119.5,10,280,33490,,CENTRAL INSURANCE COMPANY LIMITED
17/10/2006,17/10/2006,25709,120,121,120.33,,120.25,9,260,31300,,CENTRAL INSURANCE COMPANY LIMITED
19/10/2006,19/10/2006,25709,119,119,119,,119,1,60,7140,,CENTRAL INSURANCE COMPANY LIMITED
01/11/2006,01/11/2006,25709,120.25,120.25,120.25,,120.25,2,60,7215,,CENTRAL INSURANCE COMPANY LIMITED
05/11/2006,05/11/2006,25709,108.5,124,118.27,,120.25,11,21,2386,,CENTRAL INSURANCE COMPANY LIMITED
06/11/2006,06/11/2006,25709,110,110,110,,120.25,1,12,1320,,CENTRAL INSURANCE COMPANY LIMITED
08/11/2006,08/11/2006,25709,117,118.75,117.88,,117.5,2,60,7055,,CENTRAL INSURANCE COMPANY LIMITED
09/11/2006,09/11/2006,25709,117.25,118,117.79,,117.75,6,180,21215,,CENTRAL INSURANCE COMPANY LIMITED
14/11/2006,14/11/2006,25709,120,120,120,,117.75,1,5,600,,CENTRAL INSURANCE COMPANY LIMITED
15/11/2006,15/11/2006,25709,125,125,125,,117.75,1,5,625,,CENTRAL INSURANCE COMPANY LIMITED
16/11/2006,16/11/2006,25709,117.25,119,118.42,,118.5,3,80,9485,,CENTRAL INSURANCE COMPANY LIMITED
19/11/2006,19/11/2006,25709,117.5,123.5,118.52,,118,21,1900,224470,,CENTRAL INSURANCE COMPANY LIMITED
20/11/2006,20/11/2006,25709,118,120,118.17,,118,12,1920,226640,,CENTRAL INSURANCE COMPANY LIMITED
21/11/2006,21/11/2006,25709,118.5,128,119.78,,118.75,9,2121,251878,,CENTRAL INSURANCE COMPANY LIMITED
22/11/2006,22/11/2006,25709,119.5,119.5,119.5,,119.5,9,1720,205540,,CENTRAL INSURANCE COMPANY LIMITED
23/11/2006,23/11/2006,25709,118.25,128,121.75,,118.5,3,52,6281,,CENTRAL INSURANCE COMPANY LIMITED
26/11/2006,26/11/2006,25709,115,116,115.33,,116,3,24,2780,,CENTRAL INSURANCE COMPANY LIMITED
27/11/2006,27/11/2006,25709,116,117.5,117.23,,117.25,15,740,86860,,CENTRAL INSURANCE COMPANY LIMITED
28/11/2006,28/11/2006,25709,116,116,116,,117.25,2,11,1276,,CENTRAL INSURANCE COMPANY LIMITED
29/11/2006,29/11/2006,25709,118.25,118.5,118.38,,118.25,13,2480,293580,,CENTRAL INSURANCE COMPANY LIMITED
30/11/2006,30/11/2006,25709,112,119,116.33,,118.25,3,8,921,,CENTRAL INSURANCE COMPANY LIMITED
03/12/2006,03/12/2006,25709,118.5,120,119.5,,119,3,120,14280,,CENTRAL INSURANCE COMPANY LIMITED
05/12/2006,05/12/2006,25709,118.25,125,118.98,,118.25,12,1863,220635,,CENTRAL INSURANCE COMPANY LIMITED
07/12/2006,07/12/2006,25709,120,130,121.75,,120.25,8,780,93860,,CENTRAL INSURANCE COMPANY LIMITED
10/12/2006,10/12/2006,25709,117.25,117.25,117.25,,120.25,2,20,2345,,CENTRAL INSURANCE COMPANY LIMITED
11/12/2006,11/12/2006,25709,117.25,118,117.63,,117.5,2,40,4705,,CENTRAL INSURANCE COMPANY LIMITED
12/12/2006,12/12/2006,25709,119,120,119.5,,120,2,25,2995,,CENTRAL INSURANCE COMPANY LIMITED
13/12/2006,13/12/2006,25709,116.25,120,117.22,,116.75,8,265,30955,,CENTRAL INSURANCE COMPANY LIMITED
14/12/2006,14/12/2006,25709,117,127,119,,117,5,321,37567,,CENTRAL INSURANCE COMPANY LIMITED
17/12/2006,17/12/2006,25709,115,118,117.39,,117.75,7,324,38180,,CENTRAL INSURANCE COMPANY LIMITED
18/12/2006,18/12/2006,25709,118.25,121.5,119.1,,118.75,5,180,21390,,CENTRAL INSURANCE COMPANY LIMITED
19/12/2006,19/12/2006,25709,117,123,120,,123,2,56,6792,,CENTRAL INSURANCE COMPANY LIMITED
20/12/2006,20/12/2006,25709,120,121,120.5,,120.5,2,60,7240,,CENTRAL INSURANCE COMPANY LIMITED
24/12/2006,24/12/2006,25709,120,123,121.5,,121.5,2,40,4860,,CENTRAL INSURANCE COMPANY LIMITED
26/12/2006,26/12/2006,25709,112,112,112,,121.5,1,4,448,,CENTRAL INSURANCE COMPANY LIMITED
27/12/2006,27/12/2006,25709,120,124,122.58,,122.75,13,546,67025,,CENTRAL INSURANCE COMPANY LIMITED
28/12/2006,28/12/2006,25709,115,123,121.68,,122.75,7,144,17655,,CENTRAL INSURANCE COMPANY LIMITED
02/01/2006,02/01/2006,17437,1.5,1.5,1.5,,1.5,4,5000,7500,,CHICTEX LTD.
03/01/2006,03/01/2006,17437,1.5,1.6,1.55,,1.5,4,3000,4700,,CHICTEX LTD.
04/01/2006,04/01/2006,17437,1.6,1.6,1.6,,1.6,6,13500,21600,,CHICTEX LTD.
05/01/2006,05/01/2006,17437,1.6,1.6,1.6,,1.6,3,6000,9600,,CHICTEX LTD.
08/01/2006,08/01/2006,17437,1.7,1.8,1.75,,1.7,13,19000,33200,,CHICTEX LTD.
09/01/2006,09/01/2006,17437,1.7,1.7,1.7,,1.7,7,7000,11900,,CHICTEX LTD.
15/01/2006,15/01/2006,17437,1.7,1.7,1.7,,1.7,2,2000,3400,,CHICTEX LTD.
16/01/2006,16/01/2006,17437,1.8,2.1,1.96,,2,49,91000,178450,,CHICTEX LTD.
17/01/2006,17/01/2006,17437,2,2.9,2.47,,2.5,117,244600,605600,,CHICTEX LTD.
18/01/2006,18/01/2006,17437,2.4,2.6,2.42,,2.4,25,36000,87100,,CHICTEX LTD.
19/01/2006,19/01/2006,17437,2.2,2.4,2.35,,2.3,44,82500,193400,,CHICTEX LTD.
23/01/2006,23/01/2006,17437,2.3,2.5,2.34,,2.3,27,40100,93400,,CHICTEX LTD.
24/01/2006,24/01/2006,17437,2.1,2.2,2.19,,2.1,17,29500,64850,,CHICTEX LTD.
25/01/2006,25/01/2006,17437,2.1,2.2,2.2,,2.1,22,44000,96600,,CHICTEX LTD.
26/01/2006,26/01/2006,17437,2.2,2.2,2.2,,2.2,10,14500,31900,,CHICTEX LTD.
29/01/2006,29/01/2006,17437,2.3,2.4,2.3,,2.3,31,38000,87450,,CHICTEX LTD.
30/01/2006,30/01/2006,17437,2.2,2.4,2.29,,2.2,16,16000,36500,,CHICTEX LTD.
31/01/2006,31/01/2006,17437,2.2,2.3,2.27,,2.2,7,7000,15950,,CHICTEX LTD.
01/02/2006,01/02/2006,17437,2,2.3,2.21,,2.2,16,17000,37050,,CHICTEX LTD.
02/02/2006,02/02/2006,17437,2.1,2.2,2.19,,2.1,16,36500,80250,,CHICTEX LTD.
05/02/2006,05/02/2006,17437,2.1,2.2,2.19,,2.1,13,24000,52600,,CHICTEX LTD.
06/02/2006,06/02/2006,17437,2.1,2.3,2.24,,2.2,28,65000,146000,,CHICTEX LTD.
07/02/2006,07/02/2006,17437,2.2,2.4,2.28,,2.2,29,66500,149450,,CHICTEX LTD.
08/02/2006,08/02/2006,17437,2.2,2.3,2.27,,2.2,12,17600,40080,,CHICTEX LTD.
09/02/2006,09/02/2006,17437,2.3,2.4,2.39,,2.3,18,43000,103150,,CHICTEX LTD.
12/02/2006,12/02/2006,17437,2.3,2.4,2.36,,2.3,36,72600,172090,,CHICTEX LTD.
13/02/2006,13/02/2006,17437,2.3,2.3,2.3,,2.3,12,19500,44850,,CHICTEX LTD.
14/02/2006,14/02/2006,17437,2.3,2.4,2.37,,2.3,20,63500,150850,,CHICTEX LTD.
16/02/2006,16/02/2006,17437,2.2,2.5,2.41,,2.4,48,66000,159200,,CHICTEX LTD.
19/02/2006,19/02/2006,17437,2.3,2.4,2.38,,2.3,9,15500,36700,,CHICTEX LTD.
20/02/2006,20/02/2006,17437,2.3,2.4,2.31,,2.3,7,8000,18450,,CHICTEX LTD.
22/02/2006,22/02/2006,17437,2.2,2.3,2.25,,2.2,11,27000,61000,,CHICTEX LTD.
23/02/2006,23/02/2006,17437,2.3,2.3,2.3,,2.3,5,4500,10350,,CHICTEX LTD.
26/02/2006,26/02/2006,17437,2.2,2.3,2.2,,2.2,37,130500,287300,,CHICTEX LTD.
27/02/2006,27/02/2006,17437,2.1,2.2,2.18,,2.1,9,14500,31600,,CHICTEX LTD.
28/02/2006,28/02/2006,17437,2.1,2.3,2.2,,2.1,9,32500,71450,,CHICTEX LTD.
01/03/2006,01/03/2006,17437,2.3,2.3,2.3,,2.3,5,2500,5750,,CHICTEX LTD.
02/03/2006,02/03/2006,17437,2.2,2.3,2.25,,2.2,6,10000,22300,,CHICTEX LTD.
05/03/2006,05/03/2006,17437,2.1,2.2,2.18,,2.1,12,30500,66550,,CHICTEX LTD.
06/03/2006,06/03/2006,17437,2.2,2.2,2.2,,2.2,2,10000,22000,,CHICTEX LTD.
07/03/2006,07/03/2006,17437,2.2,2.2,2.2,,2.2,4,4000,8800,,CHICTEX LTD.
08/03/2006,08/03/2006,17437,2.3,2.3,2.3,,2.3,4,5000,11500,,CHICTEX LTD.
09/03/2006,09/03/2006,17437,2.3,2.4,2.35,,2.3,22,58000,135700,,CHICTEX LTD.
12/03/2006,12/03/2006,17437,2.4,2.5,2.45,,2.4,50,182500,445100,,CHICTEX LTD.
14/03/2006,14/03/2006,17437,2.2,3.1,2.86,,2.9,136,221400,637120,,CHICTEX LTD.
15/03/2006,15/03/2006,17437,2.8,3.1,2.95,,2.8,58,79500,235150,,CHICTEX LTD.
16/03/2006,16/03/2006,17437,2.8,3.1,2.99,,3.1,71,104400,311970,,CHICTEX LTD.
19/03/2006,19/03/2006,17437,2.9,3.3,3.03,,2.9,64,99000,299050,,CHICTEX LTD.
20/03/2006,20/03/2006,17437,2.6,3,2.76,,2.7,30,54600,150300,,CHICTEX LTD.
21/03/2006,21/03/2006,17437,2.6,2.8,2.64,,2.6,24,29000,76800,,CHICTEX LTD.
22/03/2006,22/03/2006,17437,2.5,2.8,2.74,,2.7,22,21200,58350,,CHICTEX LTD.
23/03/2006,23/03/2006,17437,2.7,2.8,2.78,,2.7,32,37600,104480,,CHICTEX LTD.
27/03/2006,27/03/2006,17437,2.7,2.8,2.74,,2.2,22,23000,62850,,CHICTEX LTD.
28/03/2006,28/03/2006,17437,2.6,2.9,2.69,,2.6,8,12600,33640,,CHICTEX LTD.
29/03/2006,29/03/2006,17437,2.6,2.7,2.64,,2.6,32,62000,163400,,CHICTEX LTD.
30/03/2006,30/03/2006,17437,2.6,2.6,2.6,,2.6,13,17500,45500,,CHICTEX LTD.
02/04/2006,02/04/2006,17437,2.5,2.6,2.57,,2.5,6,6000,15500,,CHICTEX LTD.
03/04/2006,03/04/2006,17437,2.5,2.5,2.5,,2.5,14,29500,73750,,CHICTEX LTD.
04/04/2006,04/04/2006,17437,2.4,2.5,2.42,,2.2,6,6500,15650,,CHICTEX LTD.
05/04/2006,05/04/2006,17437,2.2,2.4,2.32,,2.4,9,15000,34350,,CHICTEX LTD.
06/04/2006,06/04/2006,17437,2.4,2.5,2.47,,2.4,6,3600,8850,,CHICTEX LTD.
09/04/2006,09/04/2006,17437,2.2,2.3,2.25,,2.2,15,37500,84250,,CHICTEX LTD.
10/04/2006,10/04/2006,17437,2.2,2.4,2.3,,2.2,6,16000,36350,,CHICTEX LTD.
12/04/2006,12/04/2006,17437,2.3,2.3,2.3,,2.3,19,26000,59800,,CHICTEX LTD.
13/04/2006,13/04/2006,17437,2.2,2.3,2.28,,2.2,5,4000,9100,,CHICTEX LTD.
16/04/2006,16/04/2006,17437,2.1,2.3,2.2,,2.2,11,21000,46450,,CHICTEX LTD.
17/04/2006,17/04/2006,17437,2.3,2.3,2.3,,2.3,6,15000,34500,,CHICTEX LTD.
18/04/2006,18/04/2006,17437,2.3,2.4,2.37,,2.3,13,19500,46200,,CHICTEX LTD.
19/04/2006,19/04/2006,17437,2.3,2.4,2.33,,2.3,7,9000,21000,,CHICTEX LTD.
24/04/2006,24/04/2006,17437,2.3,2.3,2.3,,2.3,9,6500,14950,,CHICTEX LTD.
25/04/2006,25/04/2006,17437,2.3,2.3,2.3,,2.3,8,21000,48300,,CHICTEX LTD.
26/04/2006,26/04/2006,17437,2.3,2.4,2.32,,2.3,23,28500,66350,,CHICTEX LTD.
27/04/2006,27/04/2006,17437,2.2,2.2,2.2,,2.2,2,8000,17600,,CHICTEX LTD.
30/04/2006,30/04/2006,17437,2.2,2.3,2.24,,2.2,5,13500,30050,,CHICTEX LTD.
02/05/2006,02/05/2006,17437,2.2,2.3,2.21,,2.2,7,31500,69500,,CHICTEX LTD.
03/05/2006,03/05/2006,17437,2.2,2.2,2.2,,2.2,2,5000,11000,,CHICTEX LTD.
04/05/2006,04/05/2006,17437,2.3,2.3,2.3,,2.3,7,22000,50600,,CHICTEX LTD.
07/05/2006,07/05/2006,17437,2.3,2.3,2.3,,2.3,6,9000,20700,,CHICTEX LTD.
08/05/2006,08/05/2006,17437,2.3,2.3,2.3,,2.3,3,21500,49450,,CHICTEX LTD.
09/05/2006,09/05/2006,17437,2.3,2.3,2.3,,2.3,13,24000,55200,,CHICTEX LTD.
10/05/2006,10/05/2006,17437,2.2,2.2,2.2,,2.2,1,500,1100,,CHICTEX LTD.
14/05/2006,14/05/2006,17437,2.3,2.3,2.3,,2.3,7,15000,34500,,CHICTEX LTD.
15/05/2006,15/05/2006,17437,2.2,2.3,2.27,,2.2,7,15000,33800,,CHICTEX LTD.
16/05/2006,16/05/2006,17437,2.3,2.3,2.3,,2.3,20,42500,97750,,CHICTEX LTD.
17/05/2006,17/05/2006,17437,2.3,2.3,2.3,,2.3,3,5000,11500,,CHICTEX LTD.
18/05/2006,18/05/2006,17437,2.4,2.4,2.4,,2.4,1,500,1200,,CHICTEX LTD.
21/05/2006,21/05/2006,17437,2.3,2.3,2.3,,2.3,4,8000,18400,,CHICTEX LTD.
22/05/2006,22/05/2006,17437,2.2,2.2,2.2,,2.2,13,41500,91300,,CHICTEX LTD.
23/05/2006,23/05/2006,17437,2.2,2.2,2.2,,2.2,4,20000,44000,,CHICTEX LTD.
24/05/2006,24/05/2006,17437,2.2,2.4,2.3,,2.3,19,33500,77050,,CHICTEX LTD.
25/05/2006,25/05/2006,17437,2.3,2.4,2.33,,2.3,12,27000,62450,,CHICTEX LTD.
28/05/2006,28/05/2006,17437,2.3,2.4,2.33,,2.3,8,8500,19750,,CHICTEX LTD.
29/05/2006,29/05/2006,17437,2.3,2.5,2.42,,2.4,61,155000,375250,,CHICTEX LTD.
30/05/2006,30/05/2006,17437,2.4,2.6,2.45,,2.5,57,99000,242550,,CHICTEX LTD.
31/05/2006,31/05/2006,17437,2.6,2.7,2.63,,2.6,43,72000,189500,,CHICTEX LTD.
01/06/2006,01/06/2006,17437,2.6,3.1,2.9,,3,152,244500,708500,,CHICTEX LTD.
04/06/2006,04/06/2006,17437,2.8,3.3,3.06,,2.8,187,291000,891950,,CHICTEX LTD.
05/06/2006,05/06/2006,17437,2.8,3,2.91,,2.9,38,54500,158150,,CHICTEX LTD.
06/06/2006,06/06/2006,17437,2.9,3.1,2.96,,3,94,103500,305850,,CHICTEX LTD.
07/06/2006,07/06/2006,17437,3.1,3.4,3.25,,3.2,181,268000,870700,,CHICTEX LTD.
08/06/2006,08/06/2006,17437,2.7,3.4,3.32,,3.2,128,202900,674980,,CHICTEX LTD.
11/06/2006,11/06/2006,17437,3,3.2,3.12,,3,46,78000,243650,,CHICTEX LTD.
12/06/2006,12/06/2006,17437,2.8,3.4,2.92,,2.8,107,208200,607030,,CHICTEX LTD.
15/06/2006,15/06/2006,17437,2.9,3,2.9,,2.9,27,75020,217560,,CHICTEX LTD.
18/06/2006,18/06/2006,17437,2.8,2.9,2.89,,2.8,24,26000,75150,,CHICTEX LTD.
19/06/2006,19/06/2006,17437,2.9,2.9,2.9,,2.9,26,47000,136300,,CHICTEX LTD.
20/06/2006,20/06/2006,17437,2.8,2.9,2.89,,2.8,29,40500,116900,,CHICTEX LTD.
21/06/2006,21/06/2006,17437,2.7,2.8,2.8,,2.7,46,88000,246350,,CHICTEX LTD.
22/06/2006,22/06/2006,17437,2.6,2.8,2.79,,2.8,28,40900,114440,,CHICTEX LTD.
25/06/2006,25/06/2006,17437,2.8,2.8,2.8,,2.8,30,42000,117600,,CHICTEX LTD.
26/06/2006,26/06/2006,17437,2.7,2.8,2.73,,2.7,25,57500,156750,,CHICTEX LTD.
27/06/2006,27/06/2006,17437,2.7,2.7,2.7,,2.7,20,38000,102600,,CHICTEX LTD.
28/06/2006,28/06/2006,17437,2.7,2.8,2.73,,2.7,24,43500,118950,,CHICTEX LTD.
29/06/2006,29/06/2006,17437,2.6,2.7,2.67,,2.6,19,38000,101050,,CHICTEX LTD.
02/07/2006,02/07/2006,17437,2.6,2.7,2.61,,2.6,14,34500,89800,,CHICTEX LTD.
03/07/2006,03/07/2006,17437,2.6,2.7,2.7,,2.6,24,71000,191500,,CHICTEX LTD.
05/07/2006,05/07/2006,17437,2.7,2.7,2.7,,2.7,28,59500,160650,,CHICTEX LTD.
06/07/2006,06/07/2006,17437,2.6,2.7,2.69,,2.6,8,22500,60700,,CHICTEX LTD.
09/07/2006,09/07/2006,17437,2.6,2.8,2.63,,2.6,26,39300,102340,,CHICTEX LTD.
10/07/2006,10/07/2006,17437,2.5,2.6,2.53,,2.5,16,37000,93000,,CHICTEX LTD.
11/07/2006,11/07/2006,17437,2.5,2.5,2.5,,2.5,14,26500,66250,,CHICTEX LTD.
12/07/2006,12/07/2006,17437,2.5,2.6,2.55,,2.5,6,6000,15400,,CHICTEX LTD.
13/07/2006,13/07/2006,17437,2.6,2.7,2.63,,2.6,3,7000,18300,,CHICTEX LTD.
16/07/2006,16/07/2006,17437,2.6,2.7,2.66,,2.6,15,26000,69400,,CHICTEX LTD.
17/07/2006,17/07/2006,17437,2.6,2.6,2.6,,2.6,9,17000,44200,,CHICTEX LTD.
18/07/2006,18/07/2006,17437,2.6,2.6,2.6,,2.6,7,14500,37700,,CHICTEX LTD.
19/07/2006,19/07/2006,17437,2.6,2.6,2.6,,2.6,14,44500,115700,,CHICTEX LTD.
20/07/2006,20/07/2006,17437,2.6,2.8,2.64,,2.6,8,11200,29210,,CHICTEX LTD.
23/07/2006,23/07/2006,17437,2.5,2.6,2.58,,2.5,5,5000,12950,,CHICTEX LTD.
24/07/2006,24/07/2006,17437,2.5,2.5,2.5,,2.5,24,58500,146250,,CHICTEX LTD.
25/07/2006,25/07/2006,17437,2.5,2.5,2.5,,2.5,23,52500,131250,,CHICTEX LTD.
26/07/2006,26/07/2006,17437,2.5,2.6,2.56,,2.5,13,29000,73300,,CHICTEX LTD.
27/07/2006,27/07/2006,17437,2.3,2.8,2.62,,2.6,34,51000,135350,,CHICTEX LTD.
30/07/2006,30/07/2006,17437,2.5,2.6,2.59,,2.5,13,37000,96100,,CHICTEX LTD.
31/07/2006,31/07/2006,17437,2.5,2.6,2.51,,2.5,13,40000,100100,,CHICTEX LTD.
01/08/2006,01/08/2006,17437,2.5,2.5,2.5,,2.5,7,13000,32500,,CHICTEX LTD.
02/08/2006,02/08/2006,17437,2.6,2.8,2.7,,2.7,34,77000,206850,,CHICTEX LTD.
03/08/2006,03/08/2006,17437,2.7,2.8,2.73,,2.7,36,54500,148800,,CHICTEX LTD.
06/08/2006,06/08/2006,17437,2.6,2.8,2.7,,2.6,10,21500,58000,,CHICTEX LTD.
07/08/2006,07/08/2006,17437,2.7,2.8,2.71,,2.7,18,61500,166100,,CHICTEX LTD.
08/08/2006,08/08/2006,17437,2.7,2.9,2.71,,2.7,23,33600,90740,,CHICTEX LTD.
09/08/2006,09/08/2006,17437,2.8,2.9,2.84,,2.8,28,85000,242900,,CHICTEX LTD.
10/08/2006,10/08/2006,17437,2.7,2.9,2.81,,2.8,20,50500,142100,,CHICTEX LTD.
13/08/2006,13/08/2006,17437,2.8,2.8,2.8,,2.8,39,86500,242200,,CHICTEX LTD.
14/08/2006,14/08/2006,17437,2.7,2.8,2.71,,2.7,17,63500,172000,,CHICTEX LTD.
15/08/2006,15/08/2006,17437,2.6,2.7,2.69,,2.6,11,16500,44500,,CHICTEX LTD.
17/08/2006,17/08/2006,17437,2.5,2.6,2.59,,2.5,20,34000,88150,,CHICTEX LTD.
